,구명,법정동명,CCTV수량,lat,lng
0,종로구,충신동,1,37.575179,127.00736
1,종로구,부암동,1,37.596453,126.967939
2,종로구,익선동,1,37.573735,126.989771
3,종로구,창신동,1,37.573467,127.012433
4,종로구,팔판동,1,37.58297,126.980254
5,종로구,부암동,1,37.594315,126.964782
6,종로구,인사동,1,37.573,126.986323
7,종로구,누하동,1,37.580224,126.969016
8,종로구,예지동,1,37.569905,126.995457
9,종로구,종로1가,1,37.57009094,126.9794089
10,종로구,부암동,1,37.593207,126.966545
11,종로구,부암동,1,37.596453,126.967939
12,종로구,신교동,1,37.583654,126.967892
13,종로구,홍파동,1,37.572423,126.965298
14,종로구,익선동,1,37.575495,126.989198
15,종로구,인사동,1,37.57105652,126.9874275
16,종로구,부암동,1,37.591527,126.964637
17,종로구,종로1가,1,37.57009094,126.9794089
18,종로구,장사동,1,37.568702,126.994414
19,종로구,인사동,1,37.571879,126.986877
20,종로구,인의동,1,37.5712971,126.997624
21,종로구,명륜3가,1,37.590458,126.993872
22,종로구,종로3가,1,37.570675,126.993857
23,종로구,인의동,1,37.5712971,126.997624
24,종로구,혜화동,1,37.588087,127.001279
25,종로구,장사동,1,37.568744,126.994915
26,종로구,누하동,1,37.58045557,126.9687049
27,종로구,부암동,1,37.594315,126.964782
28,종로구,종로6가,1,37.573102,127.007861
29,종로구,팔판동,1,37.58297,126.980254
30,종로구,명륜3가,1,37.589542,126.992255
31,종로구,행촌동,1,37.576073,126.962371
32,종로구,명륜3가,1,37.589695,126.99297
33,종로구,충신동,1,37.575675,127.005975
34,종로구,숭인동,1,37.578145,127.02103
35,종로구,팔판동,1,37.58297,126.980254
36,종로구,충신동,1,37.576048,127.007845
37,종로구,종로2가,1,37.570357,126.98557
38,종로구,종로2가,1,37.570357,126.98557
39,종로구,팔판동,1,37.58297,126.980254
40,종로구,행촌동,1,37.573405,126.962951
41,종로구,혜화동,1,37.589444,127.000588
42,종로구,명륜3가,1,37.589744,126.992554
43,종로구,종로6가,1,37.574112,127.007482
44,종로구,행촌동,1,37.573879,126.961071
45,종로구,숭인동,1,37.578145,127.02103
46,종로구,숭인동,1,37.578145,127.02103
47,종로구,부암동,1,37.596453,126.967939
48,종로구,창신동,1,37.575103,127.013308
49,중랑구,면목동,1,37.58781052,127.0838852
50,중랑구,면목동,1,37.58783821,127.0776156
51,중랑구,면목동,1,37.58779526,127.0853271
52,중랑구,묵동,1,37.61703873,127.0881424
53,중랑구,면목동,1,37.58773041,127.0974197
54,중랑구,면목동,1,37.58358002,127.0889053
55,중랑구,면목동,1,37.58889658,127.0932895
56,중랑구,면목동,1,37.58770752,127.0887375
57,중랑구,면목동,1,37.58770008,127.0926933
58,중랑구,면목동,1,37.58525085,127.0889511
59,중랑구,면목동,1,37.58769396,127.1010282
60,중랑구,면목동,1,37.58369064,127.093544
61,중랑구,면목동,1,37.5877037,127.0966644
62,중랑구,면목동,1,37.58765362,127.0900547
63,중랑구,면목동,1,37.5877037,127.0966644
64,중랑구,면목동,1,37.58765362,127.0900547
65,중랑구,면목동,1,37.58765362,127.0900547
66,중랑구,면목동,1,37.58746841,127.0873037
67,중랑구,면목동,1,37.58748149,127.0736711
68,중랑구,면목동,1,37.58359528,127.0873108
69,중랑구,면목동,1,37.58740086,127.0996959
70,중랑구,면목동,1,37.58740234,127.0836639
71,중랑구,면목동,1,37.58359528,127.0952072
72,중랑구,면목동,1,37.58740086,127.0996959
73,중랑구,면목동,1,37.58728133,127.0806577
74,중랑구,면목동,1,37.58704885,127.089434
75,중랑구,면목동,1,37.58727264,127.0845642
76,중랑구,면목동,1,37.58358002,127.0889053
77,중랑구,면목동,1,37.58734131,127.0921478
78,중랑구,면목동,1,37.58726501,127.0850601
79,중랑구,면목동,1,37.58762741,127.0904617
80,중랑구,면목동,1,37.58363342,127.0833817
81,중랑구,면목동,1,37.58348669,127.081257
82,중랑구,면목동,1,37.58363342,127.0833817
83,중랑구,면목동,1,37.58724213,127.0937271
84,중랑구,면목동,1,37.58375931,127.0924301
85,중랑구,면목동,1,37.58724213,127.0937271
86,중랑구,면목동,1,37.58712725,127.1003274
87,중랑구,면목동,1,37.58528519,127.082756
88,중랑구,면목동,1,37.58727264,127.0845642
89,중랑구,면목동,1,37.58372902,127.079254
90,중랑구,면목동,1,37.58684805,127.0882506
91,중랑구,면목동,1,37.58650181,127.0821261
92,중랑구,면목동,1,37.5839119,127.0850525
93,중랑구,면목동,1,37.58703967,127.0890692
94,중랑구,면목동,1,37.58698567,127.0740944
95,중랑구,면목동,1,37.58699384,127.0903695
96,중랑구,면목동,1,37.58703183,127.0874546
97,중랑구,면목동,1,37.58375931,127.0924301
98,중랑구,면목동,1,37.58696111,127.0917277
99,중랑구,면목동,1,37.58694084,127.0916091
100,중랑구,면목동,1,37.58382386,127.0783195
101,중랑구,면목동,1,37.58543015,127.0954971
102,중랑구,면목동,1,37.58685303,127.0802307
103,중랑구,면목동,1,37.58711457,127.0896047
104,중랑구,면목동,1,37.58676354,127.0772539
105,중랑구,면목동,1,37.58787,127.0961876
106,중랑구,면목동,1,37.58676354,127.0772539
107,중랑구,면목동,1,37.58684805,127.0882506
108,중랑구,면목동,1,37.58396149,127.0900574
109,중랑구,면목동,1,37.58666611,127.0860596
110,중랑구,면목동,1,37.58685238,127.0835049
111,중랑구,면목동,1,37.58411038,127.0937795
112,중랑구,면목동,1,37.58666611,127.0860596
113,중랑구,면목동,1,37.58657837,127.0825272
114,중랑구,면목동,1,37.58665133,127.0905398
115,중랑구,면목동,1,37.58657228,127.0916418
116,중랑구,면목동,1,37.58404922,127.080658
117,중랑구,면목동,1,37.58653259,127.0901947
118,중랑구,면목동,1,37.5865447,127.0764731
119,중랑구,면목동,1,37.58773041,127.0974197
120,중랑구,묵동,1,37.60742052,127.0811213
121,중랑구,면목동,1,37.58521794,127.0755231
122,중랑구,면목동,1,37.58639866,127.0791339
123,중랑구,묵동,1,37.60801242,127.0769604
124,중랑구,면목동,1,37.58650181,127.0821261
125,중랑구,면목동,1,37.58638382,127.0846329
126,중랑구,면목동,1,37.58650181,127.0821261
127,중랑구,면목동,1,37.5863509,127.091625
128,중랑구,면목동,1,37.58638382,127.0846329
129,중랑구,면목동,1,37.58626556,127.0962219
130,중랑구,면목동,1,37.5863509,127.091625
131,중랑구,면목동,1,37.58396149,127.0900574
132,중랑구,면목동,1,37.58623886,127.0812759
133,중랑구,면목동,1,37.58626175,127.0924606
134,중랑구,면목동,1,37.58428142,127.0775681
135,중랑구,면목동,1,37.58623886,127.0812759
136,중랑구,면목동,1,37.58613205,127.087616
137,중랑구,면목동,1,37.58573711,127.0784032
138,중랑구,면목동,1,37.58613205,127.087616
139,중랑구,면목동,1,37.57397023,127.0893741
140,중랑구,면목동,1,37.58614705,127.0807851
141,중랑구,면목동,1,37.58612823,127.0939713
142,중랑구,면목동,1,37.5863509,127.091625
143,중랑구,면목동,1,37.58612823,127.0939713
144,중랑구,면목동,1,37.58611298,127.0828476
145,중랑구,면목동,1,37.58588485,127.0853599
146,중랑구,면목동,1,37.58396149,127.0900574
147,중랑구,면목동,1,37.58454251,127.0760875
148,중랑구,면목동,1,37.58607864,127.0839157
149,중랑구,면목동,1,37.58587646,127.0859451
150,중랑구,면목동,1,37.58587646,127.0859451
151,중랑구,면목동,1,37.58612823,127.0939713
152,중랑구,면목동,1,37.58587574,127.0914494
153,중랑구,면목동,1,37.58545382,127.0914186
154,중랑구,면목동,1,37.58573711,127.0784032
155,중랑구,면목동,1,37.58416886,127.0826985
156,중랑구,면목동,1,37.58573711,127.0784032
157,중랑구,면목동,1,37.58562088,127.0793381
158,중랑구,면목동,1,37.58562469,127.0793991
159,중랑구,면목동,1,37.58566111,127.0820261
160,중랑구,면목동,1,37.58558822,127.0820251
161,중랑구,면목동,1,37.58553759,127.0901234
162,중랑구,면목동,1,37.58553759,127.0901234
163,중랑구,면목동,1,37.58462161,127.0856788
164,중랑구,면목동,1,37.58555093,127.0839481
165,중랑구,면목동,1,37.58552556,127.096624
166,중랑구,면목동,1,37.58430862,127.0767365
167,중랑구,면목동,1,37.58548766,127.0845481
168,중랑구,면목동,1,37.58545382,127.0914186
169,중랑구,면목동,1,37.58547211,127.0833359
170,중랑구,면목동,1,37.58545382,127.0914186
171,중랑구,면목동,1,37.57286703,127.0857223
172,중랑구,면목동,1,37.58547211,127.0833359
173,중랑구,면목동,1,37.58611298,127.0828476
174,중랑구,면목동,1,37.58547211,127.0833359
175,중랑구,면목동,1,37.58787,127.0961876
176,중랑구,면목동,1,37.58543396,127.0813904
177,중랑구,면목동,1,37.58532715,127.0767365
178,중랑구,면목동,1,37.58543015,127.0790405
179,중랑구,면목동,1,37.58430862,127.0767365
180,중랑구,면목동,1,37.58440018,127.0860977
181,중랑구,면목동,1,37.58433533,127.0912323
182,중랑구,면목동,1,37.58363342,127.0833817
183,중랑구,면목동,1,37.58587574,127.0914494
184,중랑구,면목동,1,37.58428142,127.0775681
185,중랑구,면목동,1,37.58486938,127.0768433
186,중랑구,면목동,1,37.58006142,127.0845604
187,중랑구,면목동,1,37.58467749,127.0831989
188,중랑구,면목동,1,37.58476684,127.0804437
189,중랑구,면목동,1,37.58525085,127.0889511
190,중랑구,면목동,1,37.58496475,127.0902557
191,중랑구,면목동,1,37.58498484,127.0844649
192,중랑구,면목동,1,37.58525085,127.0889511
193,중랑구,면목동,1,37.58543015,127.0790405
194,중랑구,면목동,1,37.58479309,127.0794144
195,중랑구,면목동,1,37.5852623,127.0938187
196,중랑구,묵동,1,37.60837555,127.0731888
197,중랑구,면목동,1,37.58478546,127.0806503
198,중랑구,면목동,1,37.58476257,127.087471
199,중랑구,면목동,1,37.58479309,127.0794144
200,중랑구,면목동,1,37.58478546,127.0806503
201,중랑구,면목동,1,37.58470711,127.0820631
202,중랑구,면목동,1,37.58475494,127.0816803
203,중랑구,면목동,1,37.58453208,127.078232
204,중랑구,면목동,1,37.58462161,127.0856788
205,중랑구,면목동,1,37.58460236,127.0839767
206,중랑구,면목동,1,37.58467749,127.0831989
207,중랑구,면목동,1,37.58470711,127.0820631
208,중랑구,면목동,1,37.58486146,127.0926598
209,중랑구,면목동,1,37.58543015,127.0954971
210,중랑구,면목동,1,37.58455236,127.0892755
211,중랑구,상봉동,1,37.59585673,127.0862028
212,중랑구,신내동,1,37.6083815,127.0988815
213,중랑구,중화동,1,37.59581702,127.0721044
214,중랑구,신내동,1,37.60843996,127.0971965
215,중랑구,중화동,1,37.59577666,127.0775109
216,중랑구,망우동,1,37.59586716,127.0940933
217,중랑구,면목동,1,37.58496475,127.0902557
218,중랑구,신내동,1,37.6083815,127.0988815
219,중랑구,망우동,1,37.59565701,127.0950355
220,중랑구,묵동,1,37.6088829,127.075531
221,중랑구,중화동,1,37.5963009,127.0738948
222,중랑구,묵동,1,37.60887909,127.0771561
223,중랑구,망우동,1,37.59762851,127.0963134
224,중랑구,신내동,1,37.60893716,127.095775
225,중랑구,면목동,1,37.58528519,127.082756
226,중랑구,중화동,1,37.59585571,127.075264
227,중랑구,묵동,1,37.6088829,127.075531
228,중랑구,상봉동,1,37.59542202,127.087573
229,중랑구,망우동,1,37.59586716,127.0940933
230,중랑구,묵동,1,37.60897065,127.0762122
231,중랑구,망우동,1,37.59545224,127.1002369
232,중랑구,망우동,1,37.59598049,127.094987
233,중랑구,면목동,1,37.5865447,127.0764731
234,중랑구,중화동,1,37.59585571,127.075264
235,중랑구,신내동,1,37.61350675,127.1054068
236,중랑구,묵동,1,37.60905608,127.0791565
237,중랑구,중화동,1,37.59616089,127.0782928
238,중랑구,중화동,1,37.5962944,127.074852
239,중랑구,망우동,1,37.59367193,127.0952022
240,중랑구,묵동,1,37.60914612,127.0804977
241,중랑구,면목동,1,37.58867645,127.080925
242,중랑구,면목동,1,37.59009933,127.09021
243,중랑구,망우동,1,37.59598049,127.094987
244,중랑구,중화동,1,37.59616089,127.0782928
245,중랑구,중화동,1,37.59569229,127.0771513
246,중랑구,묵동,1,37.60892105,127.0815659
247,중랑구,묵동,1,37.60866928,127.0872498
248,중랑구,묵동,1,37.60949326,127.0812225
249,중랑구,망우동,1,37.59565701,127.0950355
250,중랑구,중화동,1,37.60439957,127.0748926
251,중랑구,면목동,1,37.58867645,127.080925
252,중랑구,신내동,1,37.61338806,127.0942078
253,중랑구,묵동,1,37.61140615,127.0790982
254,중랑구,망우동,1,37.59562102,127.0972507
255,중랑구,신내동,1,37.61267341,127.0886586
256,중랑구,면목동,1,37.58587646,127.0859451
257,중랑구,신내동,1,37.61224033,127.0971116
258,중랑구,신내동,1,37.61338806,127.0942078
259,중랑구,신내동,1,37.61353683,127.11129
260,중랑구,망우동,1,37.59604019,127.1018531
261,중랑구,신내동,1,37.61392995,127.0983043
262,중랑구,상봉동,1,37.59577942,127.0881729
263,중랑구,면목동,1,37.58037674,127.093241
264,중랑구,면목동,1,37.5862236,127.0797348
265,중랑구,중화동,1,37.59579838,127.0708616
266,중랑구,신내동,1,37.61392995,127.0983043
267,중랑구,신내동,1,37.61572715,127.0913353
268,중랑구,상봉동,1,37.59635544,127.0840149
269,중랑구,신내동,1,37.61655807,127.109024
270,중랑구,묵동,1,37.61668777,127.0848541
271,중랑구,망우동,1,37.59653757,127.1012529
272,중랑구,신내동,1,37.61703491,127.1105042
273,중랑구,망우동,1,37.59242918,127.1018171
274,중랑구,면목동,1,37.58867645,127.080925
275,중랑구,신내동,1,37.61907959,127.1115646
276,중랑구,망우동,1,37.59242918,127.1018171
277,중랑구,면목동,1,37.57107925,127.08535
278,중랑구,신내동,1,37.61907959,127.1115646
279,중랑구,면목동,1,37.58638382,127.0846329
280,중랑구,신내동,1,37.61926342,127.1108557
281,중랑구,망우동,1,37.59604019,127.1018531
282,중랑구,면목동,1,37.57151298,127.0827117
283,중랑구,중화동,1,37.60439957,127.0748926
284,중랑구,면목동,1,37.57107925,127.08535
285,중랑구,면목동,1,37.57107925,127.08535
286,중랑구,면목동,1,37.5865447,127.0764731
287,중랑구,면목동,1,37.57179006,127.0878337
288,중랑구,면목동,1,37.57154846,127.0822678
289,중랑구,면목동,1,37.57342911,127.0830917
290,중랑구,중화동,1,37.5962944,127.074852
291,중랑구,면목동,1,37.57172504,127.0862751
292,중랑구,면목동,1,37.57171784,127.0809043
293,중랑구,면목동,1,37.57176476,127.0871824
294,중랑구,면목동,1,37.58685238,127.0835049
295,중랑구,면목동,1,37.57178242,127.0841227
296,중랑구,면목동,1,37.57177475,127.0847702
297,중랑구,면목동,1,37.57177475,127.0847702
298,중랑구,면목동,1,37.57253669,127.0832462
299,중랑구,면목동,1,37.57120895,127.085228
300,중랑구,면목동,1,37.57193268,127.0829358
301,중랑구,망우동,1,37.59242918,127.1018171
302,중랑구,면목동,1,37.58685303,127.0802307
303,중랑구,면목동,1,37.57253669,127.0832462
304,중랑구,면목동,1,37.57329559,127.0810165
305,중랑구,면목동,1,37.5725563,127.0810648
306,중랑구,상봉동,1,37.59636688,127.0879822
307,중랑구,면목동,1,37.57800999,127.0800959
308,중랑구,면목동,1,37.57284399,127.0847776
309,중랑구,면목동,1,37.57294817,127.0826759
310,중랑구,면목동,1,37.58703183,127.0874546
311,중랑구,상봉동,1,37.59635544,127.0840149
312,중랑구,면목동,1,37.5730629,127.0841827
313,중랑구,중화동,1,37.5963009,127.0738948
314,중랑구,망우동,1,37.59633255,127.0983734
315,중랑구,상봉동,1,37.59635544,127.0840149
316,중랑구,망우동,1,37.59604019,127.1018531
317,중랑구,상봉동,1,37.59643046,127.0928594
318,중랑구,면목동,1,37.58713913,127.0790863
319,중랑구,망우동,1,37.5965271,127.0953751
320,중랑구,면목동,1,37.5730629,127.0841827
321,중랑구,면목동,1,37.57427979,127.0869446
322,중랑구,면목동,1,37.57120895,127.085228
323,중랑구,면목동,1,37.57329941,127.0816727
324,중랑구,망우동,1,37.59624863,127.0961151
325,중랑구,면목동,1,37.58734131,127.0921478
326,중랑구,중화동,1,37.59643068,127.0754539
327,중랑구,면목동,1,37.57364273,127.0838318
328,중랑구,면목동,1,37.57427979,127.0869446
329,중랑구,면목동,1,37.57382584,127.0869904
330,중랑구,중화동,1,37.60109107,127.0857995
331,중랑구,면목동,1,37.57411199,127.0809314
332,중랑구,면목동,1,37.58740234,127.0836639
333,중랑구,면목동,1,37.57507523,127.0893936
334,중랑구,면목동,1,37.57411199,127.0809314
335,중랑구,면목동,1,37.57412796,127.0841868
336,중랑구,면목동,1,37.57411199,127.0809314
337,중랑구,면목동,1,37.57411199,127.0809314
338,중랑구,면목동,1,37.57412796,127.0841868
339,중랑구,면목동,1,37.57470703,127.0828934
340,중랑구,면목동,1,37.58769396,127.1010282
341,중랑구,상봉동,1,37.59636688,127.0879822
342,중랑구,면목동,1,37.58359528,127.0873108
343,중랑구,면목동,1,37.58923508,127.0955448
344,중랑구,면목동,1,37.57517046,127.0846351
345,중랑구,면목동,1,37.57472307,127.0858298
346,중랑구,면목동,1,37.57561053,127.0878463
347,중랑구,면목동,1,37.57525918,127.0880282
348,중랑구,면목동,1,37.58773041,127.0974197
349,중랑구,면목동,1,37.57928959,127.0973795
350,중랑구,면목동,1,37.57533638,127.0884181
351,중랑구,면목동,1,37.57517046,127.0846351
352,중랑구,면목동,1,37.57519401,127.0823473
353,중랑구,면목동,1,37.57533638,127.0884181
354,중랑구,면목동,1,37.5755003,127.0814319
355,중랑구,면목동,1,37.58800888,127.0829315
356,중랑구,면목동,1,37.59012985,127.0854568
357,중랑구,망우동,1,37.58999949,127.0944791
358,중랑구,신내동,1,37.60460254,127.0978188
359,중랑구,면목동,1,37.57120895,127.085228
360,중랑구,면목동,1,37.5734084,127.0863714
361,중랑구,면목동,1,37.57614168,127.0836449
362,중랑구,면목동,1,37.58802487,127.100125
363,중랑구,면목동,1,37.58564097,127.0819588
364,중랑구,면목동,1,37.57573578,127.0867066
365,중랑구,면목동,1,37.57817682,127.0920146
366,중랑구,면목동,1,37.57574463,127.0839996
367,중랑구,면목동,1,37.57641501,127.0807265
368,중랑구,면목동,2,37.57593504,127.0851931
369,중랑구,면목동,1,37.58823395,127.0953064
370,중랑구,면목동,1,37.57574463,127.0870438
371,중랑구,면목동,1,37.57605362,127.0826492
372,중랑구,면목동,1,37.58663452,127.1011374
373,중랑구,면목동,1,37.57627487,127.0853424
374,중랑구,면목동,1,37.57605362,127.0826492
375,중랑구,면목동,1,37.57627487,127.0853424
376,중랑구,면목동,1,37.57774353,127.0842361
377,중랑구,면목동,1,37.58830705,127.0869067
378,중랑구,면목동,1,37.58663452,127.1011374
379,중랑구,면목동,1,37.57574463,127.0839996
380,중랑구,면목동,1,37.58663452,127.1011374
381,중랑구,중화동,1,37.59643068,127.0754539
382,중랑구,면목동,1,37.58703966,127.1003183
383,중랑구,면목동,1,37.57645416,127.0875473
384,중랑구,면목동,1,37.57659531,127.0838776
385,중랑구,면목동,1,37.58852223,127.0840455
386,중랑구,면목동,1,37.57661057,127.0878296
387,중랑구,면목동,1,37.57659531,127.0838776
388,중랑구,면목동,1,37.57999848,127.0955195
389,중랑구,면목동,1,37.58344478,127.0877285
390,중랑구,면목동,1,37.57693785,127.0899773
391,중랑구,면목동,1,37.57678604,127.0852051
392,중랑구,면목동,1,37.57659995,127.0803679
393,중랑구,면목동,1,37.58861754,127.0919368
394,중랑구,면목동,1,37.57691574,127.0812912
395,중랑구,면목동,1,37.58703966,127.1003183
396,중랑구,면목동,1,37.57678604,127.0852051
397,중랑구,면목동,1,37.57691574,127.0812912
398,중랑구,면목동,1,37.57691574,127.0812912
399,중랑구,면목동,1,37.57774353,127.0842361
400,중랑구,면목동,1,37.57574463,127.0839996
401,중랑구,면목동,1,37.58879709,127.0956309
402,중랑구,면목동,1,37.57801056,127.0922012
403,중랑구,면목동,1,37.57761383,127.0884323
404,중랑구,면목동,1,37.577034,127.0898361
405,중랑구,면목동,1,37.57730497,127.0898067
406,중랑구,면목동,1,37.5775528,127.0803604
407,중랑구,면목동,1,37.57771926,127.086607
408,중랑구,면목동,1,37.57694798,127.0876529
409,중랑구,면목동,1,37.58889658,127.0932895
410,중랑구,면목동,1,37.57797241,127.0930099
411,중랑구,면목동,1,37.5775121,127.0811765
412,중랑구,면목동,1,37.5775528,127.0803604
413,중랑구,면목동,1,37.5775121,127.0811765
414,중랑구,면목동,1,37.57779312,127.0877075
415,중랑구,면목동,1,37.57801056,127.0922012
416,중랑구,면목동,1,37.58900042,127.1021018
417,중랑구,면목동,1,37.577034,127.0898361
418,중랑구,면목동,1,37.5787033,127.0843854
419,중랑구,면목동,2,37.58354983,127.0871239
420,중랑구,면목동,1,37.57782443,127.0824077
421,중랑구,면목동,1,37.57801056,127.0922012
422,중랑구,면목동,1,37.57797241,127.0930099
423,중랑구,면목동,1,37.57815205,127.0891996
424,중랑구,면목동,1,37.58908247,127.0809125
425,중랑구,면목동,1,37.57797241,127.0930099
426,중랑구,망우동,1,37.59650421,127.0995331
427,중랑구,면목동,1,37.57810018,127.0835851
428,중랑구,면목동,1,37.57815205,127.0891996
429,중랑구,면목동,1,37.57810018,127.0835851
430,중랑구,면목동,1,37.57815205,127.0891996
431,중랑구,면목동,1,37.577034,127.0898361
432,중랑구,면목동,1,37.58924172,127.0798635
433,중랑구,면목동,1,37.57869339,127.0894699
434,중랑구,면목동,1,37.57582474,127.0861664
435,중랑구,상봉동,1,37.59643046,127.0928594
436,중랑구,면목동,1,37.578641,127.0870971
437,중랑구,면목동,1,37.578228,127.0818634
438,중랑구,면목동,1,37.57930318,127.0878398
439,중랑구,면목동,1,37.57840869,127.0915746
440,중랑구,면목동,1,37.5894925,127.1005182
441,중랑구,면목동,1,37.58703966,127.1003183
442,중랑구,면목동,1,37.57857513,127.0942383
443,중랑구,면목동,1,37.58797955,127.093396
444,중랑구,면목동,1,37.57869339,127.0894699
445,중랑구,면목동,1,37.57817682,127.0920146
446,중랑구,중화동,1,37.59652328,127.0763855
447,중랑구,면목동,1,37.5788269,127.0882187
448,중랑구,망우동,1,37.58972168,127.1009903
449,중랑구,면목동,1,37.57856369,127.0933075
450,중랑구,면목동,1,37.57857513,127.0942383
451,중랑구,면목동,1,37.57856369,127.0933075
452,중랑구,면목동,1,37.58796692,127.0769119
453,중랑구,면목동,1,37.57894282,127.0923764
454,중랑구,면목동,1,37.57923435,127.0832424
455,중랑구,면목동,1,37.589737,127.086763
456,중랑구,면목동,1,37.5788269,127.0882187
457,중랑구,망우동,1,37.5966879,127.0974477
458,중랑구,면목동,1,37.57919107,127.0906856
459,중랑구,면목동,1,37.57872391,127.0902786
460,중랑구,면목동,1,37.57894282,127.0923764
461,중랑구,면목동,1,37.57919107,127.0906856
462,중랑구,면목동,1,37.57923435,127.0832424
463,중랑구,망우동,1,37.58999949,127.0944791
464,중랑구,면목동,1,37.57872391,127.0902786
465,중랑구,중화동,1,37.59761429,127.079422
466,중랑구,면목동,1,37.5793072,127.0895914
467,중랑구,상봉동,1,37.6070137,127.0913086
468,중랑구,면목동,1,37.57909514,127.0858579
469,중랑구,면목동,1,37.57919107,127.0906856
470,중랑구,면목동,1,37.57909514,127.0858579
471,중랑구,면목동,1,37.59014893,127.0721283
472,중랑구,면목동,1,37.57921168,127.0854043
473,중랑구,면목동,1,37.57923435,127.0832424
474,중랑구,중화동,1,37.5968132,127.071022
475,중랑구,묵동,1,37.61524088,127.0795164
476,중랑구,면목동,1,37.58004478,127.0836163
477,중랑구,면목동,1,37.57925479,127.0840738
478,중랑구,면목동,1,37.57930318,127.0878398
479,중랑구,면목동,1,37.59033203,127.075325
480,중랑구,면목동,1,37.59210587,127.0879364
481,중랑구,면목동,1,37.57945348,127.0919194
482,중랑구,면목동,1,37.57959592,127.0844602
483,중랑구,면목동,1,37.57945348,127.0919194
484,중랑구,중화동,1,37.5968132,127.071022
485,중랑구,면목동,1,37.58322978,127.0772398
486,중랑구,면목동,1,37.59043121,127.0739822
487,중랑구,면목동,1,37.5800067,127.0887392
488,중랑구,면목동,1,37.5796198,127.0899003
489,중랑구,면목동,1,37.57959592,127.0844602
490,중랑구,면목동,1,37.57961273,127.0891647
491,중랑구,면목동,1,37.58004478,127.0836163
492,중랑구,상봉동,1,37.59659745,127.0889763
493,중랑구,중화동,1,37.59656525,127.0727692
494,중랑구,면목동,1,37.59060287,127.0877151
495,중랑구,면목동,1,37.57984924,127.0862427
496,중랑구,면목동,1,37.5800067,127.0887392
497,중랑구,면목동,1,37.58001626,127.092133
498,중랑구,면목동,1,37.5800067,127.0887392
499,중랑구,묵동,1,37.61473083,127.084343
500,중랑구,묵동,1,37.61473083,127.084343
501,중랑구,묵동,1,37.61485291,127.080864
502,중랑구,면목동,1,37.59066001,127.0778024
503,중랑구,묵동,1,37.60742052,127.0811213
504,중랑구,묵동,1,37.61488851,127.0752583
505,중랑구,묵동,1,37.61485291,127.080864
506,중랑구,묵동,1,37.61473083,127.084343
507,중랑구,묵동,1,37.61540222,127.0800629
508,중랑구,묵동,1,37.61438553,127.0806258
509,중랑구,면목동,1,37.57304374,127.0831953
510,중랑구,신내동,1,37.61459732,127.1007996
511,중랑구,신내동,1,37.61459732,127.1007996
512,중랑구,묵동,1,37.60645294,127.0752106
513,중랑구,중화동,1,37.59579838,127.0708616
514,중랑구,묵동,1,37.61556962,127.0808721
515,중랑구,묵동,1,37.61540222,127.0800629
516,중랑구,망우동,1,37.59244882,127.0932339
517,중랑구,망우동,1,37.59093857,127.1005707
518,중랑구,망우동,1,37.59623869,127.103383
519,중랑구,신내동,1,37.61722767,127.1006182
520,중랑구,묵동,1,37.61541945,127.0734078
521,중랑구,신내동,1,37.61553888,127.0977834
522,중랑구,묵동,1,37.61489105,127.084671
523,중랑구,망우동,1,37.60585859,127.1062151
524,중랑구,묵동,1,37.61597443,127.0837784
525,중랑구,면목동,1,37.59111023,127.0846634
526,중랑구,묵동,1,37.61572266,127.078949
527,중랑구,묵동,1,37.61571441,127.0770428
528,중랑구,묵동,1,37.61558342,127.0872631
529,중랑구,묵동,1,37.61572266,127.078949
530,중랑구,상봉동,1,37.59270096,127.0747528
531,중랑구,묵동,1,37.61580276,127.0816345
532,중랑구,묵동,1,37.61619285,127.0784395
533,중랑구,망우동,1,37.59117508,127.0939636
534,중랑구,중화동,1,37.60587192,127.0832542
535,중랑구,묵동,1,37.61635114,127.0755307
536,중랑구,묵동,1,37.61619285,127.0784395
537,중랑구,묵동,1,37.61616775,127.0858008
538,중랑구,묵동,1,37.61619285,127.0784395
539,중랑구,묵동,1,37.61630906,127.0742938
540,중랑구,묵동,1,37.61635114,127.0755307
541,중랑구,면목동,1,37.59134672,127.0909699
542,중랑구,묵동,1,37.61580276,127.0816345
543,중랑구,면목동,1,37.5919684,127.0835279
544,중랑구,면목동,1,37.58797955,127.093396
545,중랑구,망우동,1,37.60439346,127.1059924
546,중랑구,묵동,1,37.61705017,127.08004
547,중랑구,신내동,1,37.61658062,127.0934168
548,중랑구,묵동,1,37.61642075,127.0750046
549,중랑구,망우동,1,37.5913478,127.0993414
550,중랑구,묵동,1,37.61635114,127.0755307
551,중랑구,신내동,1,37.61770248,127.102478
552,중랑구,묵동,1,37.61659079,127.0794438
553,중랑구,묵동,1,37.61690521,127.0797424
554,중랑구,망우동,1,37.5927887,127.094696
555,중랑구,면목동,1,37.5915451,127.0849228
556,중랑구,중화동,1,37.60404587,127.0764771
557,중랑구,중화동,1,37.5968132,127.071022
558,중랑구,묵동,1,37.61819839,127.0806885
559,중랑구,신내동,1,37.61711378,127.1015406
560,중랑구,신내동,1,37.61711378,127.1015406
561,중랑구,상봉동,1,37.59682083,127.0836334
562,중랑구,망우동,1,37.5966879,127.0974477
563,중랑구,면목동,1,37.59169724,127.091216
564,중랑구,묵동,1,37.6167717,127.0812454
